	 D00035	 D00110	 D00136	 D00195	 D00219	 D00225	 D00227	 D00228	 D00234	 D00252	 D00274	 D00283	 D00293	 D00294	 D00303	 D00319	 D00326	 D00329	 D00331	 D00332	 D00335	 D00336	 D00338	 D00340	 D00345	 D00349	 D00351	 D00354	 D00358	 D00364	 D00367	 D00373	 D00379	 D00380	 D00392	 D00394	 D00418	 D00437	 D00438	 D00451	 D00456	 D00464	 D00474	 D00477	 D00480	 D00495	 D00499	 D00504	 D00512	 D00513	 D00519	 D00521	 D00524	 D00528	 D00530	 D00533	 D00536	 D00537	 D00538	 D00539	 D00542	 D00543	 D00544	 D00545	 D00546	 D00547	 D00548	 D00549	 D00550	 D00552	 D00553	 D00560	 D00563	 D00574	 D00593	 D00594	 D00607	 D00611	 D00615	 D00616	 D00617	 D00618	 D00619	 D00629	 D00631	 D00633	 D00636	 D00638	 D00639	 D00640	 D00642	 D00647	 D00648	 D00649	 D00650	 D00651	 D00654	 D00656	 D00658	 D00677	 D00678	 D00694	 D00697	 D00704	 D00708	 D00709	 D00711	 D00726	 D00732	 D00733	 D00735	 D00738	 D00739	 D00740	 D00741	 D00759	 D00760	 D00761	 D00765	 D00771	 D00775	 D00779	 D00791	 D00798	 D00799	 D00809	 D00812	 D00816	 D00823	 D00831	 D00960	 D00963	 D00964	 D01071	 D01108	 D01111	 D01118	 D01242	 D01243	 D01253	 D01256	 D01275	 D01287	 D01295	 D01350	 D01448	 D01450	 D01453	 D01575	 D01599	 D01603	 D01712	 D01768	 D01799	 D01828	 D01854	 D01969	 D02041	 D02086	 D02087	 D02088	 D02092	 D02098	 D02101	 D02163	 D02173	 D02204	 D02207	 D02234	 D02237	 D02253	 D02261	 D02262	 D02272	 D02347	 D02356	 D02360	 D02362	 D02409	 D02461	 D02485	 D02546	 D02566	 D02630	 D02914	 D03037	 D03180	 D03274	 D03365	 D03450	 D03580	 D03742	 D03826	 D03830	 D03878	 D03991	 D04034	 D04048	 D04370	 D04790	 D04985	 D04999	 D05024	 D05077	 D05156	 D05453	 D05458	 D05461	 D06106	 D06172
D00709	0.00000	0.00000	0.06600	0.00000	0.00000	0.09070	0.00000	0.00000	0.00000	0.12730	0.10680	0.11110	0.12780	0.00010	0.00020	0.00000	0.09300	0.00070	0.00000	0.00000	0.00980	0.00010	0.00000	0.00000	0.00720	0.00090	0.00000	0.14050	0.00400	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.00020	0.00000	0.00360	0.00000	0.05950	0.06080	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.00000	0.05000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10450	0.00000	0.11670	0.01860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06630	0.04580	0.00000	0.00000	0.06640	0.08300	0.00000	0.00010	0.01060	0.00000	0.00000	0.00000	0.05820	0.00000	0.00000	0.04090	0.00000	0.00000	0.00000	0.00320	0.00020	0.00010	0.06150	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06540	0.06080	0.00000	0.00000	0.00000	0.00000	1.00000	0.12800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00020	0.05120	0.00020	0.04750	0.00660	0.09300	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03920	0.00000	0.00000	0.00000	0.05120	0.00000	0.00000	0.00000	0.01770	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00400	0.00000	0.00000	0.10680	0.00000	0.00000	0.00010	0.18710	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.04090	0.04860	0.10940	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.00000	0.04070	0.00000	0.00000	0.00000	0.00000	0.00000	0.05820	0.00000	0.00980	0.04070	0.00530	0.06540	0.00000	0.00000	0.00000	0.00000	0.01160	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00711	0.00000	0.00000	0.00120	0.00000	0.00000	0.00060	0.00000	0.00000	0.00000	0.00630	0.00520	0.08050	0.01500	0.00120	0.00000	0.00000	0.05170	0.00400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00810	0.00380	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05550	0.00000	0.00000	0.00000	0.00000	0.00650	0.00000	0.00870	0.00000	0.12300	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00630	0.00000	0.00570	0.01330	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.12560	0.01660	0.00000	0.00000	0.00120	0.00870	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01020	0.00000	0.00000	0.00000	0.00050	0.01330	0.01100	0.00190	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.12800	1.00000	0.00000	0.00000	0.00000	0.00000	0.00550	0.00000	0.00550	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00320	0.00000	0.00000	0.00000	0.00090	0.00000	0.05170	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00650	0.00000	0.00000	0.00000	0.05170	0.00000	0.00000	0.00000	0.00000	0.00360	0.00000	0.00000	0.00190	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00380	0.00000	0.00000	0.00520	0.00000	0.00000	0.00320	0.00080	0.00000	0.00000	0.00000	0.00000	0.00870	0.00000	0.00000	0.00000	0.00000	0.01020	0.00940	0.04410	0.00000	0.00000	0.00000	0.00000	0.00130	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00290	0.00000	0.00000	0.00000	0.00000	0.00000	0.02930	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00726	0.00000	0.00000	0.11150	0.00000	0.00000	0.11840	0.03340	0.11620	0.00000	0.08770	0.34500	0.03540	0.00000	0.03030	0.01190	0.00000	0.11550	0.00000	0.00000	0.00000	0.17120	0.12620	0.00000	0.21340	0.01570	0.00000	0.00000	0.00920	0.11010	0.00000	0.00000	0.45180	0.19790	0.19790	0.00000	0.03740	0.00000	0.07170	0.00000	0.00920	0.14910	0.00000	0.00000	0.06950	0.15540	0.00000	0.00000	0.00000	0.00860	0.09070	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03660	0.01390	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02550	0.08280	0.00000	0.00000	0.28740	0.01110	0.00000	0.15110	0.00000	0.00000	0.00000	0.00000	0.00610	0.00000	0.00000	0.14790	0.00000	0.00000	0.00000	0.00460	0.01030	0.00850	0.00390	0.00830	0.05440	0.04010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.14910	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.20930	0.45180	0.13470	0.11420	0.08880	0.03610	0.11550	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.15540	0.00000	0.00000	0.00000	0.00650	0.00000	0.00000	0.00000	0.13470	0.00000	0.00000	0.00000	0.05970	0.00000	0.02940	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.11010	0.00000	0.00000	0.34500	0.00000	0.00000	0.20930	0.02750	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00830	0.00000	0.14790	0.13710	0.13640	0.00000	0.00000	0.00000	0.00000	0.03490	0.00000	0.00000	0.00000	0.00000	0.12900	0.00000	0.00000	0.00000	0.00000	0.00000	0.00610	0.00000	0.01390	0.12900	0.01090	0.00000	0.00000	0.00000	0.00000	0.00000	0.04620	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00732	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00733	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00735	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00738	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03780	0.00000	0.05730	0.04790	0.08370	0.04330	0.11210	0.00000	0.04770	0.01170	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05650	0.00000	0.00000	0.00270	0.53270	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04480	0.00000	0.00000	0.00000	0.01190	0.03700	0.00000	0.00000	0.00000	0.18790	0.00000	0.00690	0.00000	0.07690	0.03580	0.00000	0.00000	0.00000	0.07870	0.00000	0.00120	0.00000	0.01450	0.00250	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.18490	0.16350	0.00000	0.00000	0.00000	0.00130	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07690	0.03490	0.00000	0.00200	0.00000	0.00000	0.00000	0.00000	0.00000	0.07850	0.00250	0.00000	0.05580	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.23590	0.03700	0.00000	0.00000	0.00000	0.00000	0.00000	0.00550	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.60600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00210	0.00000	0.00000	0.03710	0.02880	0.04320	0.01170	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.18790	0.00000	0.00000	0.00000	0.00080	0.00000	0.00000	0.00000	0.00000	0.65290	0.07870	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.53270	0.00000	0.00000	0.04790	0.00000	0.00000	0.00210	0.00000	0.00000	0.00000	0.00000	0.00000	0.00690	0.00000	0.00000	0.00000	0.00000	0.00200	0.00170	0.03840	0.00000	0.00000	0.00000	0.00000	0.04170	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07690	0.00000	0.00000	0.00000	0.53360	0.23590	0.00000	0.00000	0.00000	0.00000	0.00630	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00739	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00740	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00120	0.04830	0.08440	0.04360	0.11310	0.00000	0.04810	0.00180	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05700	0.00000	0.00000	0.00270	0.52670	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00080	0.00000	0.00000	0.00000	0.00000	0.18950	0.00000	0.00690	0.00000	0.02240	0.00000	0.00000	0.00000	0.00000	0.07930	0.00000	0.00120	0.00000	0.01460	0.00250	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.16190	0.16480	0.00000	0.00000	0.00000	0.00130	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05670	0.00000	0.00000	0.00200	0.00000	0.00000	0.00000	0.00000	0.00000	0.07920	0.00250	0.00000	0.00390	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00550	0.00000	0.00000	0.00000	0.00000	0.60600	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00210	0.00000	0.00000	0.00000	0.00000	0.00000	0.00180	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.18950	0.00000	0.00000	0.00000	0.00080	0.00000	0.00000	0.00000	0.00000	0.49730	0.07930	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.52670	0.00000	0.00000	0.04830	0.00000	0.00000	0.00210	0.00000	0.00000	0.00000	0.00000	0.00000	0.00690	0.00000	0.00000	0.00000	0.00000	0.00200	0.00170	0.00060	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05670	0.00000	0.00000	0.00000	0.40650	0.00000	0.00000	0.00000	0.00000	0.00000	0.00630	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00741	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00759	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00090	0.00000	0.03260	0.00200	0.00000	0.00230	0.00000	0.01580	0.00000	0.00140	0.00000	0.00000	0.00000	0.00000	0.00000	0.03340	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05250	0.17370	0.01780	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02610	0.07200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00090	0.00000	0.00060	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04900	0.06070	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00320	0.03330	0.00000	0.00000	0.00150	0.00000	0.00000	0.00000	0.05720	0.00000	0.00000	0.02790	0.00160	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00170	0.00000	0.00000	0.00000	0.01580	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00060	0.00000	0.00000	0.00000	0.00170	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.15700	0.00000	0.00000	0.00000	0.00000	0.00160	0.00000	0.00150	0.00090	0.01390	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00320	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03330	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00760	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
