	D00035	 D00110	 D00136	 D00195	 D00219	 D00225	 D00227	 D00228	 D00234	 D00252	 D00274	 D00283	 D00293	 D00294	 D00303	 D00319	 D00326	 D00329	 D00331	 D00332	 D00335	 D00336	 D00338	 D00340	 D00345	 D00349	 D00351	 D00354	 D00358	 D00364	 D00367	 D00373	 D00379	 D00380	 D00392	 D00394	 D00418	 D00437	 D00438	 D00451	 D00456	 D00464	 D00474	 D00477	 D00480	 D00495	 D00499	 D00504	 D00512	 D00513	 D00519	 D00521	 D00524	 D00528	 D00530	 D00533	 D00536	 D00537	 D00538	 D00539	 D00542	 D00543	 D00544	 D00545	 D00546	 D00547	 D00548	 D00549	 D00550	 D00552	 D00553	 D00560	 D00563	 D00574	 D00593	 D00594	 D00607	 D00611	 D00615	 D00616	 D00617	 D00618	 D00619	 D00629	 D00631	 D00633	 D00636	 D00638	 D00639	 D00640	 D00642	 D00647	 D00648	 D00649	 D00650	 D00651	 D00654	 D00656	 D00658	 D00677	 D00678	 D00694	 D00697	 D00704	 D00708	 D00709	 D00711	 D00726	 D00732	 D00733	 D00735	 D00738	 D00739	 D00740	 D00741	 D00759	 D00760	 D00761	 D00765	 D00771	 D00775	 D00779	 D00791	 D00798	 D00799	 D00809	 D00812	 D00816	 D00823	 D00831	 D00960	 D00963	 D00964	 D01071	 D01108	 D01111	 D01118	 D01242	 D01243	 D01253	 D01256	 D01275	 D01287	 D01295	 D01350	 D01448	 D01450	 D01453	 D01575	 D01599	 D01603	 D01712	 D01768	 D01799	 D01828	 D01854	 D01969	 D02041	 D02086	 D02087	 D02088	 D02092	 D02098	 D02101	 D02163	 D02173	 D02204	 D02207	 D02234	 D02237	 D02253	 D02261	 D02262	 D02272	 D02347	 D02356	 D02360	 D02362	 D02409	 D02461	 D02485	 D02546	 D02566	 D02630	 D02914	 D03037	 D03180	 D03274	 D03365	 D03450	 D03580	 D03742	 D03826	 D03830	 D03878	 D03991	 D04034	 D04048	 D04370	 D04790	 D04985	 D04999	 D05024	 D05077	 D05156	 D05453	 D05458	 D05461	 D06106	 D06172
D00708	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00709	0.00000	0.05070	0.11310	0.06240	0.00000	0.15140	0.06190	0.01940	0.00040	0.27850	0.02000	0.10750	0.14920	0.00680	0.01800	0.03400	0.13710	0.02800	0.07590	0.00000	0.05160	0.03010	0.00000	0.07960	0.02990	0.00800	0.00000	0.36110	0.03980	0.07060	0.00100	0.04560	0.00000	0.00120	0.00000	0.01960	0.04860	0.07940	0.00440	0.08410	0.10990	0.00000	0.00000	0.00570	0.04720	0.00000	0.01030	0.00000	0.23730	0.04290	0.01900	0.00000	0.00000	0.05140	0.00000	0.23670	0.00000	0.32510	0.08500	0.13330	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02240	0.06300	0.00140	0.00330	0.02490	0.12600	0.00000	0.03060	0.00940	0.00000	0.00000	0.09350	0.05590	0.05070	0.00660	0.02640	0.01820	0.00380	0.02040	0.04770	0.03500	0.00570	0.02500	0.00000	0.03120	0.00000	0.00000	0.01720	0.00000	0.00000	0.05440	0.01810	0.01810	0.10530	0.06540	0.00000	0.00000	0.00000	1.00000	0.00510	0.05530	0.01150	0.00690	0.00000	0.01040	0.00000	0.00510	0.00000	0.01740	0.00000	0.00000	0.01050	0.00000	0.00000	0.06520	0.02680	0.03900	0.00840	0.06430	0.03510	0.03780	0.19420	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02720	0.00000	0.04320	0.00000	0.21790	0.00000	0.06290	0.01290	0.00460	0.00000	0.02740	0.01810	0.05140	0.00000	0.02680	0.00000	0.05770	0.00000	0.00000	0.00000	0.05690	0.00000	0.00800	0.03750	0.00000	0.00000	0.02840	0.00670	0.06270	0.01520	0.04150	0.00000	0.00000	0.00120	0.00000	0.06150	0.00000	0.00000	0.01090	0.00000	0.02760	0.15900	0.18060	0.00000	0.00000	0.00000	0.00000	0.01410	0.02960	0.06340	0.00000	0.00000	0.04080	0.00000	0.00000	0.00860	0.05140	0.00000	0.03880	0.00000	0.00000	0.04450	0.02320	0.00850	0.00000	0.00000	0.00000	0.00970	0.00000	0.00000	0.01930	0.00000	0.00000	0.01200	0.00000	
D00711	0.00000	0.00570	0.00150	0.00310	0.00000	0.01060	0.00730	0.00000	0.00000	0.00590	0.00000	0.00670	0.00490	0.00000	0.00000	0.00530	0.00430	0.00000	0.00710	0.00000	0.00200	0.00060	0.00000	0.00510	0.00010	0.00120	0.00000	0.00670	0.00510	0.00350	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00070	0.00300	0.00000	0.00890	0.00680	0.00000	0.00000	0.00190	0.00260	0.00000	0.00030	0.00000	0.00160	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.00180	0.00000	0.00780	0.00170	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01100	0.01610	0.00000	0.00010	0.00000	0.00730	0.00000	0.00020	0.00250	0.00000	0.00120	0.03010	0.00200	0.02950	0.00000	0.00440	0.00000	0.00000	0.00000	0.00220	0.00120	0.00000	0.00080	0.01000	0.00080	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00660	0.00010	0.00000	0.00000	0.00000	0.00510	1.00000	0.00680	0.00000	0.00000	0.00120	0.00250	0.00000	0.00350	0.00010	0.01150	0.00000	0.00000	0.02350	0.00000	0.00000	0.00040	0.00270	0.00000	0.00000	0.00390	0.00000	0.00000	0.00980	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00120	0.00310	0.00000	0.00020	0.00000	0.00570	0.00000	0.00000	0.00000	0.00000	0.00290	0.00520	0.00000	0.00040	0.00000	0.00750	0.00000	0.00000	0.00000	0.00000	0.00120	0.00010	0.00560	0.00000	0.00120	0.00000	0.00080	0.00310	0.00000	0.00160	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00430	0.01000	0.00140	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03650	0.00000	0.00000	0.00170	0.00000	0.00000	0.00340	0.00420	0.00000	0.00130	0.00000	0.00120	0.00170	0.00110	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00460	0.00000	0.00000	0.01530	0.00000	
D00726	0.00000	0.04140	0.15790	0.02390	0.00000	0.05720	0.00870	0.00690	0.00000	0.08350	0.00400	0.06420	0.05140	0.01020	0.00410	0.01940	0.05330	0.00550	0.02940	0.00000	0.01510	0.01660	0.00000	0.02170	0.01680	0.00800	0.00000	0.15530	0.03890	0.01710	0.00050	0.02070	0.00000	0.00150	0.00000	0.20240	0.01000	0.03440	0.00110	0.02670	0.14640	0.00000	0.00000	0.01000	0.02720	0.00000	0.02780	0.00000	0.02990	0.04750	0.00000	0.00000	0.00000	0.01450	0.00000	0.09040	0.00000	0.03950	0.01760	0.01720	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01470	0.03730	0.01490	0.00710	0.09860	0.05410	0.00000	0.03070	0.00580	0.00000	0.00060	0.04780	0.02440	0.01270	0.00060	0.01670	0.00030	0.01610	0.00090	0.02200	0.01030	0.00140	0.01800	0.00280	0.00670	0.00000	0.00000	0.00730	0.00000	0.00000	0.06640	0.00010	0.07250	0.14780	0.02550	0.00000	0.00000	0.00000	0.05530	0.00680	1.00000	0.00780	0.00080	0.00060	0.00160	0.00000	0.04970	0.00690	0.00990	0.00000	0.00000	0.00650	0.00000	0.00000	0.02310	0.09010	0.01350	0.02410	0.02860	0.00000	0.01190	0.07400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00370	0.00060	0.02370	0.00000	0.02630	0.00000	0.01350	0.00310	0.00000	0.00000	0.01930	0.00720	0.01450	0.00000	0.03250	0.00000	0.00860	0.00000	0.00000	0.00000	0.00330	0.00060	0.00060	0.03330	0.00000	0.00060	0.01250	0.00380	0.02390	0.03180	0.02360	0.00000	0.00000	0.00010	0.00000	0.00350	0.00000	0.00000	0.00830	0.00000	0.01520	0.05900	0.04930	0.00000	0.00000	0.00000	0.00000	0.02680	0.01290	0.03350	0.00000	0.00000	0.09530	0.00000	0.00000	0.00470	0.02090	0.00000	0.01960	0.00000	0.00060	0.09470	0.00420	0.07350	0.00000	0.00000	0.00000	0.00090	0.00000	0.00000	0.00520	0.00000	0.00000	0.00890	0.00000	
D00732	0.00000	0.00020	0.01610	0.00000	0.00000	0.02020	0.00000	0.00000	0.00000	0.01250	0.00000	0.00030	0.01350	0.00000	0.00000	0.00000	0.01980	0.00000	0.00050	0.00000	0.00000	0.04690	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.01350	0.03990	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01450	0.01400	0.00000	0.00000	0.00030	0.00140	0.00000	0.10220	0.00000	0.00800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01330	0.02800	0.00000	0.00000	0.00000	0.03660	0.00000	0.00000	0.00000	0.00000	0.02830	0.01290	0.00050	0.00010	0.00000	0.00010	0.00000	0.00050	0.00430	0.00030	0.00000	0.00010	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.01440	0.00000	0.00000	0.00000	0.00000	0.01150	0.00000	0.00780	1.00000	0.00000	0.02830	0.00020	0.00000	0.00010	0.00160	0.03990	0.00000	0.00000	0.07760	0.00000	0.00000	0.00020	0.00020	0.00010	0.00020	0.00010	0.00060	0.00010	0.01530	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02830	0.00190	0.00000	0.00000	0.00000	0.00890	0.00010	0.00000	0.00000	0.00000	0.03460	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02830	0.00140	0.01400	0.00120	0.02830	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.01500	0.00300	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02830	0.00000	0.04880	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000	0.00000	0.01410	0.00000	
D00733	0.00000	0.00000	0.01020	0.00030	0.00000	0.02200	0.00000	0.04550	0.00000	0.00880	0.01250	0.00830	0.00760	0.00000	0.00000	0.00000	0.01190	0.00000	0.00910	0.00000	0.00270	0.01150	0.00000	0.00540	0.00000	0.00000	0.00000	0.01080	0.01280	0.01190	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03170	0.00060	0.00000	0.00000	0.00160	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00920	0.00000	0.00000	0.00000	0.00000	0.01280	0.00000	0.00620	0.00000	0.00790	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01110	0.00000	0.00000	0.00000	0.01450	0.00000	0.00020	0.00000	0.00000	0.00000	0.01500	0.00780	0.00040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00160	0.00000	0.00000	0.01110	0.00000	0.00850	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00170	0.01930	0.00000	0.00000	0.00000	0.00690	0.00000	0.00080	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01620	0.00000	0.00000	0.00000	0.00020	0.00000	0.00000	0.01610	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00040	0.00000	0.00050	0.00000	0.00000	0.00000	0.00000	0.02260	0.01280	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00830	0.00000	0.00000	0.00710	0.00000	0.00030	0.00000	0.00540	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00090	0.01300	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00890	0.00000	0.00000	0.00000	0.00000	0.00000	0.00050	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00210	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00735	0.00000	0.00210	0.00270	0.00000	0.00000	0.00000	0.00160	0.00000	0.00000	0.00310	0.00000	0.00000	0.00120	0.00000	0.00000	0.00000	0.00060	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00090	0.00080	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01220	0.00330	0.00000	0.00000	0.00000	0.00030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00140	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00150	0.00000	0.00000	0.00000	0.00080	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00140	0.00380	0.00000	0.00120	0.00000	0.01850	0.01200	0.00090	0.00000	0.00440	0.00270	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00510	0.00120	0.00000	0.00000	0.00000	0.00000	0.00000	0.00120	0.00060	0.02830	0.00000	1.00000	0.00580	0.00000	0.00250	0.05650	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00440	0.00600	0.00420	0.00610	0.00220	0.02120	0.00510	0.00090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00240	0.00000	0.00000	0.00000	0.00150	0.00520	0.00000	0.00000	0.00000	0.00050	0.00000	0.00000	0.00000	0.00000	0.00170	0.00000	0.00000	0.00000	0.00000	1.00000	0.05040	0.00090	0.04170	1.00000	0.00000	0.00510	0.00000	0.00000	0.00000	0.00000	0.00000	0.01090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00190	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01170	0.00000	0.00000	0.00000	0.00000	
D00738	0.00000	0.00240	0.01040	0.00610	0.00000	0.00560	0.00350	0.00150	0.00000	0.01700	0.00000	0.00750	0.00920	0.00000	0.00040	0.01190	0.00140	0.00030	0.01360	0.00000	0.00150	0.00570	0.00000	0.00850	0.02060	0.00000	0.00000	0.00870	0.19690	0.02130	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00130	0.02060	0.00000	0.00630	0.01240	0.00000	0.00000	0.00010	0.00260	0.00000	0.00000	0.00000	0.00510	0.00940	0.00000	0.00000	0.07810	0.00730	0.00000	0.02890	0.00000	0.01780	0.00060	0.00040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00840	0.01270	0.00000	0.00280	0.00000	0.01180	0.00000	0.00960	0.00120	0.00000	0.00580	0.01840	0.00720	0.00560	0.00000	0.01280	0.00000	0.00010	0.00010	0.00990	0.00860	0.00000	0.01710	0.00000	0.00150	0.00000	0.00000	0.00090	0.00000	0.00000	0.00000	0.00000	0.00510	0.00360	0.00130	0.00000	0.00000	0.00000	0.01040	0.00250	0.00160	0.00020	0.00000	0.00580	1.00000	0.00000	0.06330	0.00030	0.02270	0.00000	0.00000	0.10390	0.00000	0.00000	0.01140	0.00110	0.00000	0.00020	0.00120	0.00010	0.00000	0.00740	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00580	0.00170	0.00000	0.00060	0.00000	0.00370	0.01920	0.00000	0.00000	0.00000	0.50770	0.00730	0.00000	0.00000	0.00000	0.00370	0.00000	0.00000	0.00000	0.00000	0.00580	0.00030	0.20100	0.00020	0.00580	0.00020	0.02300	0.00610	0.00000	0.00180	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.05240	0.00000	0.01920	0.01140	0.00280	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.01690	0.00000	0.00000	0.01730	0.00000	0.00000	0.00000	0.00000	0.00000	0.00560	0.00000	0.00580	0.01690	0.20180	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.03070	0.00000	
D00739	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00740	0.00000	0.03480	0.00370	0.00240	0.00000	0.02720	0.00050	0.00000	0.00000	0.01520	0.00000	0.01300	0.03590	0.00000	0.00000	0.00010	0.00040	0.04640	0.00030	0.00000	0.00000	0.00000	0.00000	0.00150	0.00430	0.06990	0.00000	0.03160	0.03100	0.00010	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00180	0.00710	0.00000	0.00080	0.00490	0.00000	0.00000	0.00000	0.00690	0.00000	0.00000	0.00000	0.00220	0.00000	0.00000	0.00000	0.00000	0.00660	0.00000	0.01400	0.00000	0.00250	0.00260	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00260	0.00600	0.00000	0.00000	0.00000	0.02640	0.00000	0.00600	0.00000	0.00000	0.00250	0.00130	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00160	0.00360	0.00000	0.00170	0.00000	0.00030	0.00000	0.00000	0.00290	0.00000	0.00000	0.00000	0.00000	0.00960	0.00520	0.00000	0.00000	0.00000	0.00000	0.00510	0.00350	0.04970	0.00010	0.00000	0.00250	0.06330	0.00000	1.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00800	0.01230	0.00000	0.00000	0.00000	0.00010	0.00320	0.01080	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00250	0.00820	0.00000	0.00100	0.00000	0.00090	0.01890	0.00000	0.00000	0.00000	0.09020	0.00660	0.00000	0.00090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00250	0.00010	0.03560	0.00010	0.00250	0.00000	0.00160	0.00240	0.00000	0.00180	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02480	0.00230	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00830	0.00000	0.00000	0.00080	0.00100	0.00000	0.00000	0.00000	0.00250	0.00820	0.07160	0.01010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00741	0.00000	0.00020	0.00530	0.00230	0.00000	0.00000	0.00010	0.00000	0.00000	0.00020	0.00000	0.00380	0.00010	0.00000	0.00000	0.00000	0.00010	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.01260	0.00000	0.00000	0.00000	0.00020	0.09770	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02370	0.01570	0.00000	0.00020	0.00000	0.00000	0.00000	0.00070	0.00020	0.00000	0.15300	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03430	0.00970	0.17550	0.03860	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.05650	0.01850	0.00020	0.00020	0.00000	0.00010	0.00000	0.00100	0.00070	0.00010	0.00000	0.00020	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00690	0.00160	0.00000	0.05650	0.00030	0.00000	0.00010	1.00000	0.00000	0.00000	0.00000	0.18880	0.00000	0.00000	0.00020	0.00030	0.00020	0.00030	0.00010	0.00120	0.00040	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05650	0.00010	0.00000	0.00000	0.00000	0.01440	0.00030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.05650	0.00280	0.07180	0.00240	0.05650	0.00000	0.00040	0.00230	0.00000	0.00000	0.00000	0.00000	0.00060	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01830	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.05650	0.00000	0.03140	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00070	0.00000	0.00000	0.00000	0.00000	
D00759	0.00000	0.02420	0.01590	0.01820	0.00000	0.03070	0.00770	0.00000	0.00000	0.01650	0.02460	0.01040	0.02460	0.01030	0.00820	0.00990	0.01000	0.00600	0.04250	0.00000	0.00130	0.00890	0.00000	0.02240	0.01010	0.01110	0.00000	0.02960	0.07730	0.04070	0.00000	0.01310	0.00000	0.00000	0.00000	0.00000	0.00530	0.02050	0.00000	0.00880	0.06110	0.00000	0.00000	0.00250	0.00170	0.00000	0.01330	0.00000	0.00520	0.00530	0.00000	0.00000	0.00000	0.00760	0.00000	0.01160	0.00000	0.03390	0.01380	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.47450	0.18630	0.00000	0.00000	0.00670	0.01540	0.00000	0.00260	0.00000	0.00000	0.00000	0.01900	0.02620	0.04260	0.00000	0.00660	0.00000	0.00000	0.08870	0.03480	0.04970	0.00000	0.01040	0.00000	0.00260	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.01460	0.05360	0.02210	0.00000	0.00000	0.00000	0.01740	0.01150	0.00990	0.03990	0.00000	0.00000	0.02270	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.24320	0.00000	0.00000	0.01900	0.00000	0.01470	0.04710	0.00170	0.00000	0.00570	0.01480	0.00000	0.00000	0.00000	0.00000	0.04650	0.00000	0.00090	0.00000	0.00240	0.00000	0.01320	0.00000	0.01880	0.10940	0.00000	0.00000	0.04110	0.05090	0.00760	0.00000	0.00000	0.00000	0.00810	0.00000	0.00000	0.00000	0.00130	0.00000	0.10920	0.07630	0.00000	0.00000	0.01390	0.01810	0.01840	0.00000	0.00410	0.00000	0.00000	0.00000	0.00000	0.00170	0.00000	0.00000	0.00000	0.00000	0.00640	0.01500	0.02520	0.00000	0.00000	0.00000	0.00000	0.00330	0.00000	0.01330	0.00000	0.00000	0.01690	0.00000	0.00000	0.00570	0.01200	0.00000	0.01430	0.00000	0.00000	0.01730	0.03930	0.00030	0.00000	0.00000	0.00000	0.00560	0.00000	0.00000	0.03600	0.00000	0.00000	0.08760	0.00000	
